id,key,value,type
188676871,reviewed,no,tiger
188676871,name_base,Hillcrest,tiger
188676871,name_type,Dr,tiger
188676871,name_base_1,Anawalt,tiger
188676871,name_base_2,County Highway 8/02,tiger
188676871,name_type_1,Byp,tiger
190045799,name,Buchanan Branch,regular
190045799,gauge,1435,regular
190045799,layer,1,regular
190045799,usage,branch,regular
190045799,bridge,yes,regular
190045799,railway,rail,regular
190045799,operator,NS,regular
190045799,cfcc,B11:B21,tiger
190045799,electrified,no,regular
190045799,county,Buchanan,addr
190045799,county,Pike,addr
190045799,state,KY,addr
190045799,state,VA,addr
190045799,reviewed,no,tiger
190045799,name_base,Norfolk Southern Railway:Norfolk and Western Railway,tiger
190045799,old_railway_operator,N&W,regular
190045799,old_railway_operator,BS&C,note
191979188,name,Shute Hollow Road,regular
191979188,name_1,State Route 711,regular
191979188,highway,residential,regular
191979188,cfcc,A41,tiger
191979188,county,Giles,addr
191979188,state,VA,addr
191979188,reviewed,no,tiger
191979188,postcode,24124,addr
191979188,name_base,Shute Hollow,tiger
191979188,name_type,Rd,tiger
191979188,postcode,24124,addr
191979188,name_base_1,State Route 711,tiger
192619999,source,BingSat,regular
192619999,highway,service,regular
192619999,service,driveway,regular
194733415,boundary,administrative,regular
194733415,admin_level,4,regular
194733415,border_type,state,regular
206772543,name,Christiansburg District,regular
206772543,gauge,1435,regular
206772543,usage,main,regular
206772543,railway,rail,regular
206772543,operator,NS,regular
206772543,cfcc,B11:B13:B21,tiger
206772543,electrified,no,regular
206772543,county,Giles,addr
206772543,county,Mercer,addr
206772543,state,VA,addr
206772543,state,WV,addr
206772543,reviewed,no,tiger
206772543,name_base,Norfolk Southern Railway:Norfolk and Western Railway,tiger
206772543,old_railway_operator,N&W,regular
209112059,name,Bills Creek Industrial Track,regular
209112059,gauge,1435,regular
209112059,layer,2,regular
209112059,bridge,yes,regular
209112059,railway,rail,regular
209112059,service,spur,regular
209112059,operator,CSX,regular
209112059,cfcc,B11,tiger
209112059,electrified,no,regular
209112059,county,Putnam,addr
209112059,state,WV,addr
209112059,name_base,Chessie System Railroad,tiger
209673214,name,Oliver Avenue,regular
209673214,highway,residential,regular
209673214,cfcc,A41,tiger
209673214,county,Mercer,addr
209673214,state,WV,addr
209673214,reviewed,no,tiger
209673214,postcode,24740,addr
209673214,name_base,Oliver,tiger
209673214,name_type,Ave,tiger
209673214,postcode,24740,addr
209840576,highway,service,regular
209877895,highway,residential,regular
209937489,sport,baseball,regular
209937489,leisure,pitch,regular
210026093,name,McClure Drive,regular
210026093,highway,residential,regular
210026093,cfcc,A41,tiger
210026093,county,Putnam,addr
210026093,state,WV,addr
210026093,reviewed,no,tiger
210026093,postcode,25560,addr
210026093,name_base,McClure,tiger
210026093,name_type,Dr,tiger
210026093,postcode,25560,addr
210040401,highway,service,regular
210040401,service,alley,regular
213881706,ref,CR 60/7,regular
213881706,name,Oakview Heights,regular
213881706,name_1,County Highway 60/7,regular
213881706,highway,residential,regular
213881706,cfcc,A41,tiger
213881706,county,Wayne,addr
213881706,state,WV,addr
213881706,reviewed,no,tiger
213881706,name_base,Oakview Heights,tiger
213881706,name_base_1,County Highway 60/7,tiger
216879964,name,Basecamp D,regular
216879964,place,town,regular
216879964,tourism,camp_site,regular
220733063,name,Pilot Travel Plaza,regular
220733063,source,http://www.pilotflyingj.com/view-location?id=474,regular
220733063,tourism,motel,regular
220733063,city,Sutton,addr
220733063,amenity_1,restaurant,regular
220733063,amenity_2,atm,regular
220733063,amenity_3,toilet,regular
220733063,amenity_4,shower,regular
220733063,state,WV,addr
220733063,street,Scott Fork Road,addr
220733063,postcode,26601,addr
220793046,natural,water,regular
220817817,highway,residential,regular
220948308,building,yes,regular
220955222,highway,service,regular
221052626,power,line,regular
221245991,building,yes,regular
221688890,building,yes,regular
225996273,highway,track,regular
226153555,name,Cemetary Road,regular
226153555,name_1,County Route 9,regular
226153555,highway,tertiary,regular
226153555,surface,asphalt,regular
226329682,name,Frank Brn Road,regular
226329682,highway,track,regular
226329682,cfcc,A51,tiger
226329682,county,Summers,addr
226329682,state,WV,addr
226329682,reviewed,no,tiger
226329682,name_base,Frank Brn,tiger
226329682,name_type,Rd,tiger
227260625,ref,WV 61,regular
227260625,name,Maccorkle Avenue Southeast,regular
227260625,oneway,yes,regular
227260625,highway,secondary,regular
227260625,cfcc,A31,tiger
227260625,county,Kanawha,addr
227260625,state,WV,addr
227260625,postcode,25303,addr
227260625,name_base,Maccorkle,tiger
227260625,name_type,Ave,tiger
227260625,postcode,25303,addr
227260625,name_base_2,State Route 61,tiger
227260625,name_direction_suffix,SE,tiger
230571943,name,Princeton-Deepwater District,regular
230571943,gauge,1435,regular
230571943,usage,branch,regular
230571943,tracks,1,regular
230571943,railway,rail,regular
230571943,operator,NS,regular
230571943,cfcc,B11:B12:B13:B21,tiger
230571943,electrified,no,regular
230571943,county,Wyoming,addr
230571943,county,Fayette,addr
230571943,county,Mercer,addr
230571943,county,Raleigh,addr
230571943,state,WV,addr
230571943,reviewed,no,tiger
230571943,name_base,Norfolk and Southern Railway:Norfolk and Western Railway:Railroad,tiger
230571943,old_railway_operator,Virginian,regular
232087854,highway,residential,regular
232087854,cfcc,A41,tiger
232087854,county,Mercer,addr
232087854,state,WV,addr
232087854,reviewed,no,tiger
236292213,ref,CR 9,regular
236292213,name,Grandview Road,regular
236292213,highway,tertiary,regular
236292213,maxspeed,30 mph,regular
236292213,cfcc,A41,tiger
236292213,county,Raleigh,addr
236292213,state,WV,addr
236292213,reviewed,no,tiger
236292213,postcode,25813,addr
236292213,name_base,Grandview,tiger
236292213,name_type,Rd,tiger
236292213,postcode,25813,addr
236292213,name_base_1,Cort 9,tiger
241206968,name,Marlin Drive,regular
241206968,highway,residential,regular
243086448,landuse,forest,regular
246550527,source,bing,regular
246550527,highway,service,regular
248607063,highway,service,regular
248607063,service,parking_aisle,regular
255114026,highway,service,regular
255114026,service,parking_aisle,regular
255317478,name,South Lee Street,regular
255317478,highway,residential,regular
255317478,cfcc,A41,tiger
255317478,county,Fayette,addr
255317478,state,WV,addr
255317478,reviewed,no,tiger
255317478,name_base,South Lee,tiger
255317478,name_type,St,tiger
255350799,highway,residential,regular
255972643,highway,service,regular
255972643,service,driveway,regular
256327114,building,yes,regular
256353726,barrier,fence,regular
256609231,highway,residential,regular
256638050,highway,residential,regular
256791258,name,Moran Avenue,regular
256791258,layer,1,regular
256791258,bridge,yes,regular
256791258,highway,unclassified,regular
256791258,cfcc,A31,tiger
256791258,county,Wyoming,addr
256791258,state,WV,addr
256791258,reviewed,no,tiger
256791258,name_base,Moran,tiger
256791258,name_type,Ave,tiger
256791258,name_base_1,State Route 54,tiger
256804815,highway,service,regular
256804815,service,driveway,regular
256889760,highway,service,regular
257042480,waterway,riverbank,regular
257588284,highway,residential,regular
257675105,highway,service,regular
257686807,highway,service,regular
257695749,highway,service,regular
257695749,service,driveway,regular
257708772,name,Farmer Street,regular
257708772,highway,residential,regular
257708772,cfcc,A41,tiger
257708772,county,Mercer,addr
257708772,state,WV,addr
257708772,reviewed,no,tiger
257708772,postcode,24701,addr
257708772,name_base,Farmer,tiger
257708772,name_type,St,tiger
257708772,postcode,24701,addr
257713900,highway,service,regular
257713900,service,driveway,regular
257731698,highway,residential,regular
258038170,highway,residential,regular
258056574,highway,service,regular
258056574,service,driveway,regular
258360062,ref,US 60,regular
258360062,name,West Main Street,regular
258360062,lanes,2,regular
258360062,layer,1,regular
258360062,bridge,yes,regular
258360062,highway,primary,regular
258360062,cfcc,A21,tiger
258360062,county,Fayette,addr
258360062,state,WV,addr
258360062,reviewed,no,tiger
258360062,name_base,Main,tiger
258360062,name_type,St,tiger
258360062,name_base_1,United States Route 60,tiger
258360062,name_direction_prefix,W,tiger
258374022,highway,service,regular
258393566,name,Big Mountain Circle,regular
258393566,highway,residential,regular
258411496,name,County Route 60/18,regular
258411496,layer,1,regular
258411496,bridge,yes,regular
258411496,name_1,Old US 60,regular
258411496,name_2,Cort 60/18,regular
258411496,highway,residential,regular
258411496,cfcc,A41,tiger
258411496,county,Kanawha,addr
258411496,state,WV,addr
258411496,reviewed,no,tiger
258411496,name_base,Dupont,tiger
258411496,name_type,Ave,tiger
258411496,name_base_1,Old US 60,tiger
258411496,name_base_2,Cort 60/18,tiger
258411496,name_direction_prefix,E,tiger
258414124,highway,service,regular
258414124,service,driveway,regular
258422449,name,Triton Lane,regular
258422449,highway,service,regular
258422449,service,driveway,regular
258429589,highway,service,regular
258429589,service,driveway,regular
258550051,name,Pine Acres Road,regular
258550051,highway,residential,regular
258561045,highway,service,regular
258581718,name,Devon Lane,regular
258581718,highway,residential,regular
258795574,building,yes,regular
259530988,name,Mary Street,regular
259530988,highway,residential,regular
259530988,cfcc,A41,tiger
259530988,county,Kanawha,addr
259530988,state,WV,addr
259530988,reviewed,no,tiger
259530988,postcode,25177,addr
259530988,name_base,Mary,tiger
259530988,name_type,St,tiger
259530988,postcode,25177,addr
261331591,lanes,2,regular
261331591,highway,service,regular
262627899,name,Pineview Lane,regular
262627899,highway,residential,regular
262978485,highway,residential,regular
263095756,highway,residential,regular
263128537,name,Chambers Drive,regular
263128537,highway,residential,regular
263138164,highway,service,regular
263776958,building,yes,regular
264040687,highway,service,regular
264040687,cfcc,A73,tiger
264040687,county,Pike,addr
264040687,state,KY,addr
264040687,reviewed,no,tiger
267427756,name,Green Hills Country Club Golf Course,regular
267427756,leisure,golf_course,regular
267427756,feature_id,2634117,gnis
269697039,highway,service,regular
271151648,ref,WV 15,regular
271151648,name,Guardian Drive,regular
271151648,lanes,2,regular
271151648,highway,primary,regular
271151648,cfcc,A31,tiger
271151648,county,Webster,addr
271151648,state,WV,addr
271151648,reviewed,no,tiger
271151648,name_base,State Route 15,tiger
271151648,name_base_1,County Route 5,tiger
277290065,name,Dry Fork Branch,regular
277290065,gauge,1435,regular
277290065,usage,branch,regular
277290065,bridge,yes,regular
277290065,railway,rail,regular
277290065,operator,NS,regular
277290065,cfcc,B11:B21,tiger
277290065,electrified,no,regular
277290065,county,Tazewell,addr
277290065,county,McDowell,addr
277290065,state,VA,addr
277290065,state,WV,addr
277290065,name_base,Norfolk Southern Railway:Norfolk and Western Railway,tiger
277290065,old_railway_operator,N&W,regular
278470011,NHS,yes,regular
278470011,hgv,yes,regular
278470011,ref,WV 97,regular
278470011,lanes,2,regular
278470011,layer,1,regular
278470011,bridge,yes,regular
278470011,highway,primary,regular
278470011,cfcc,A31,tiger
278470011,county,Wyoming,addr
278470011,state,WV,addr
278470011,reviewed,no,tiger
278470011,name_base,State Route 97,tiger
280706077,railway,rail,regular
282627695,sport,soccer,regular
282627695,leisure,pitch,regular
285854333,name,Mayfork Hollow,regular
285854333,highway,residential,regular
285854333,cfcc,A41,tiger
285854333,county,Pike,addr
285854333,state,KY,addr
285854333,reviewed,no,tiger
285854333,name_base,Mayfork Hollow,tiger
286880630,building,yes,regular
286939671,name,County Route 90,regular
286939671,name_1,Dry Ridge,regular
286939671,highway,secondary,regular
286939671,cfcc,A41,tiger
286939671,county,Mason,addr
286939671,state,WV,addr
286939671,reviewed,no,tiger
286939671,name_base,County Route 90,tiger
286939671,name_base_1,Dry Ridge,tiger
288196936,name,Super 8,regular
288196936,tourism,motel,regular
288196936,building,yes,regular
289000292,highway,residential,regular
289406980,building,commercial,regular
290986877,leisure,swimming_pool,regular
292459693,water,pond,regular
292459693,natural,water,regular
293731906,highway,service,regular
296223019,highway,service,regular
296223019,service,driveway,regular
299335559,man_made,pier,regular
299575110,name,Black Wolf Links Golf Course,regular
299575110,leisure,golf_course,regular
299575110,feature_id,2633459,gnis
299706063,name,Camelot Drive,regular
299706063,highway,residential,regular
299706063,cfcc,A41,tiger
299706063,county,Putnam,addr
299706063,state,WV,addr
299706063,name_base,Camelot,tiger
299706063,name_type,Dr,tiger
299743533,highway,residential,regular
299743533,cfcc,A41,tiger
299743533,county,Mingo,addr
299743533,state,WV,addr
299743533,reviewed,no,tiger
299785215,name,Hawkesworth Lane,regular
299785215,highway,residential,regular
300384207,name,5th Avenue,regular
300384207,lanes,2,regular
300384207,highway,residential,regular
300384207,surface,asphalt,regular
300384207,cfcc,A41,tiger
300384207,county,Kanawha,addr
300384207,state,WV,addr
300384207,reviewed,no,tiger
300384207,postcode,25312,addr
300384207,name_base,5th,tiger
300384207,name_type,Ave,tiger
300384207,postcode,25312,addr
304588232,name,School Road,regular
304588232,highway,residential,regular
304588232,cfcc,A41,tiger
304588232,county,Lewis,addr
304588232,state,WV,addr
304588232,reviewed,no,tiger
304588232,name_base,School,tiger
304588232,name_type,Rd,tiger
309275287,highway,residential,regular
309275287,cfcc,A41,tiger
309275287,county,Fayette,addr
309275287,state,WV,addr
309275287,reviewed,no,tiger
310741763,layer,1,regular
310741763,bridge,yes,regular
310741763,oneway,yes,regular
310741763,highway,motorway_link,regular
310741763,cfcc,A63,tiger
310741763,county,Jackson,addr
310741763,state,OH,addr
310741763,reviewed,no,tiger
311350594,highway,service,regular
312155822,name,Covenant Way,regular
312155822,highway,residential,regular
312529266,man_made,yes,regular
312687703,highway,residential,regular
314375484,name,Ethanol Road,regular
314375484,highway,residential,regular
315639119,highway,residential,regular
315678474,building,yes,regular
315678574,building,yes,regular
315678688,building,yes,regular
315678788,building,yes,regular
315678891,building,yes,regular
315678999,building,yes,regular
315679099,building,yes,regular
316153799,name,Princeton-Deepwater District,regular
316153799,gauge,1435,regular
316153799,layer,1,regular
316153799,usage,branch,regular
316153799,bridge,yes,regular
316153799,railway,disused,regular
316153799,operator,NS,regular
316153799,cfcc,B11:B12:B13:B21,tiger
316153799,electrified,no,regular
316153799,county,Wyoming,addr
316153799,county,Fayette,addr
316153799,county,Mercer,addr
316153799,county,Raleigh,addr
316153799,state,WV,addr
316153799,reviewed,no,tiger
316153799,name_base,Norfolk and Southern Railway:Norfolk and Western Railway:Railroad,tiger
316153799,old_railway_operator,Virginian,regular
316734750,layer,1,regular
316734750,bridge,yes,regular
316734750,highway,residential,regular
316734750,cfcc,A41,tiger
316734750,county,Jackson,addr
316734750,state,WV,addr
316734750,reviewed,no,tiger
318129499,name,Ohio River Subdivision,regular
318129499,gauge,1435,regular
318129499,usage,branch,regular
318129499,bridge,yes,regular
318129499,railway,rail,regular
318129499,operator,CSX,regular
318129499,cfcc,B11,tiger
318129499,electrified,no,regular
318129499,county,Wood,addr
318129499,county,Mason,addr
318129499,county,Jackson,addr
318129499,county,Pleasants,addr
318129499,state,WV,addr
318129499,reviewed,no,tiger
318129499,name_base,B & O Railroad:Baltimore and Ohio Railroad:Chessie System Railroad:Railroad,tiger
318129499,old_railway_operator,B&O,regular
319735841,highway,footway,regular
319753530,sport,volleyball,regular
319753530,leisure,pitch,regular
319939600,landuse,grass,regular
320472734,building,yes,regular
320611810,building,yes,regular
320613781,building,yes,regular
321776043,building,house,regular
321776143,building,yes,regular
321776245,building,yes,regular
321852847,name,Skyline Drive,regular
321852847,highway,residential,regular
321852847,cfcc,A41,tiger
321852847,county,Raleigh,addr
321852847,state,WV,addr
321852847,reviewed,no,tiger
321852847,postcode,25813,addr
321852847,name_base,Skyline,tiger
321852847,name_type,Dr,tiger
321852847,postcode,25813,addr
321852989,building,yes,regular
321853118,building,yes,regular
321853257,building,house,regular
321862301,highway,service,regular
323672050,highway,service,regular
324800131,highway,service,regular
325437997,highway,service,regular
326315968,building,yes,regular
326325143,highway,service,regular
327686989,highway,service,regular
327805725,highway,service,regular
329596457,name,Marie Drive,regular
329596457,lanes,2,regular
329596457,highway,service,regular
329821799,highway,service,regular
331328155,name,Cedar Street,regular
331328155,name_1,Maple Street,regular
331328155,highway,residential,regular
331328155,cfcc,A41,tiger
331328155,county,Logan,addr
331328155,state,WV,addr
331328155,reviewed,no,tiger
331328155,postcode,25601,addr
331328155,name_base,Cedar,tiger
331328155,name_type,St,tiger
331328155,name_base_1,Maple,tiger
331328155,name_type_1,St,tiger
331465856,name,Willow Street,regular
331465856,highway,service,regular
331465856,surface,unpaved,regular
331465856,cfcc,A41,tiger
331465856,county,Kanawha,addr
331465856,state,WV,addr
331465856,reviewed,no,tiger
331465856,postcode,25071,addr
331465856,name_base,Willow,tiger
331465856,name_type,St,tiger
331465856,postcode,25071,addr
332078664,name,Nitro Boulevard,regular
332078664,lanes,4,regular
332078664,highway,unclassified,regular
332360011,highway,service,regular
334099976,part,yes,building
334100195,highway,footway,regular
334104509,name,McDonald's,regular
334104509,cuisine,burger,regular
334104509,building,yes,regular
334104509,drive_through,yes,regular
334108505,building,yes,regular
334320182,highway,residential,regular
334624666,area,yes,regular
334624666,highway,pedestrian,regular
334626887,building,yes,regular
334627788,highway,service,regular
334628704,highway,pedestrian,regular
334629968,atm,yes,regular
334629968,name,City National Bank,regular
334629968,building,yes,regular
334631447,building,yes,regular
334634300,leisure,garden,regular
334634402,building,yes,regular
334634503,building,yes,regular
334634606,highway,footway,regular
334640644,highway,steps,regular
334779421,building,yes,regular
334779543,highway,service,regular
334869702,oneway,yes,regular
334869702,highway,service,regular
335700387,building,yes,regular
335701362,building,yes,regular
335701832,building,yes,regular
335703390,building,yes,regular
335704334,building,yes,regular
335704434,building,yes,regular
335705397,highway,service,regular
335757872,building,yes,regular
335762488,building,yes,regular
335762592,building,yes,regular
335762694,highway,service,regular
335766743,building,yes,regular
335766851,building,yes,regular
335767897,highway,service,regular
335772312,building,yes,regular
335772412,building,yes,regular
335772512,building,yes,regular
335772613,building,yes,regular
335776700,building,yes,regular
335776838,building,yes,regular
335776966,building,yes,regular
335779118,building,yes,regular
335814369,building,yes,regular
335814492,building,yes,regular
335817092,highway,service,regular
335823995,building,yes,regular
335824132,building,yes,regular
335824232,building,yes,regular
335824388,building,yes,regular
335850827,building,yes,regular
335850931,building,yes,regular
335851887,building,yes,regular
335852362,highway,service,regular
336013229,building,yes,regular
336013329,building,yes,regular
336013432,building,yes,regular
336013534,building,yes,regular
336014238,building,yes,regular
336014338,building,yes,regular
336015864,highway,service,regular
336021635,building,yes,regular
336022985,building,yes,regular
336160866,building,yes,regular
336160996,building,yes,regular
336162000,highway,service,regular
336168352,building,yes,regular
336168479,building,yes,regular
336178241,building,yes,regular
336178357,building,yes,regular
336178471,building,yes,regular
336185407,building,yes,regular
336185538,landuse,forest,regular
336194421,building,yes,regular
337159539,highway,service,regular
337911182,name,Windy Knoll Road,regular
337911182,highway,service,regular
338355310,building,yes,regular
338355433,landuse,grass,regular
338390490,building,yes,regular
338390689,building,yes,regular
338390891,highway,service,regular
339783159,name,Strawberry Lane,regular
339783159,highway,service,regular
340747157,highway,service,regular
343578695,building,yes,regular
343974424,barrier,retaining_wall,regular
343974525,building,yes,regular
343974635,name,Food Lion,regular
343974635,building,yes,regular
343974741,highway,service,regular
343974876,highway,service,regular
344761344,name,Dixieland Road,regular
344761344,highway,residential,regular
344761344,cfcc,A41,tiger
344761344,county,Raleigh,addr
344761344,state,WV,addr
344761344,reviewed,no,tiger
344761344,postcode,25801,addr
344761344,name_base,Dixieland,tiger
344761344,name_type,Rd,tiger
344761344,postcode,25801,addr
344761445,building,roof,regular
344761547,highway,service,regular
346571416,highway,residential,regular
349297681,name,Progressive Way,regular
349297681,highway,residential,regular
349903547,building,yes,regular
349903728,building,yes,regular
349903875,highway,service,regular
349903875,service,parking_aisle,regular
349903988,highway,service,regular
351504285,name,Meadowview Lane,regular
351504285,highway,service,regular
353280669,name,East Circle Drive,regular
353280669,name_1,County Highway 219/22,regular
353280669,highway,residential,regular
353280669,cfcc,A41,tiger
353280669,county,Mercer,addr
353280669,state,WV,addr
353280669,reviewed,no,tiger
353280669,postcode,24740,addr
353280669,name_base,Circle,tiger
353280669,name_type,Dr,tiger
353280669,postcode,24740,addr
353280669,name_base_1,County Highway 219/22,tiger
353280669,name_direction_prefix,E,tiger
357511075,name,Garking Drive,regular
357511075,highway,residential,regular
357511075,cfcc,A41,tiger
357511075,county,Kanawha,addr
357511075,state,WV,addr
357511075,reviewed,no,tiger
357511075,postcode,25064,addr
357511075,name_base,Garking,tiger
357511075,name_type,Dr,tiger
358952732,highway,service,regular
359642840,name,Main Street,regular
359642840,highway,residential,regular
362414813,name,State Route 680,regular
362414813,layer,1,regular
362414813,bridge,yes,regular
362414813,highway,secondary,regular
362414813,surface,concrete,regular
362414813,cfcc,A41,tiger
362414813,county,Buchanan,addr
362414813,state,VA,addr
362414813,reviewed,no,tiger
362414813,name_base,State Route 680,tiger
362783442,railway,rail,regular
366333122,highway,service,regular
366333122,service,driveway,regular
366343166,highway,service,regular
366343166,service,driveway,regular
366379966,highway,service,regular
366379966,service,driveway,regular
366386279,highway,service,regular
366386279,service,driveway,regular
366505077,name,Janes Place,regular
366505077,access,private,regular
366505077,highway,service,regular
366505077,cfcc,A74,tiger
366505077,county,Mercer,addr
366505077,state,WV,addr
366505077,reviewed,no,tiger
366515244,highway,service,regular
366515244,service,driveway,regular
366529222,highway,service,regular
366529222,service,driveway,regular
366542810,highway,service,regular
366542810,service,driveway,regular
366565827,name,Superior Way,regular
366565827,highway,service,regular
366565827,service,driveway,regular
366835176,highway,service,regular
366835176,service,driveway,regular
366848149,highway,service,regular
366848149,service,driveway,regular
367264582,highway,service,regular
367264582,service,driveway,regular
367320812,highway,service,regular
367320812,service,driveway,regular
367333187,highway,service,regular
367333187,service,driveway,regular
367443013,highway,service,regular
367443013,service,driveway,regular
370664086,foot,yes,regular
370664086,bicycle,yes,regular
370664086,highway,path,regular
370664086,surface,concrete,regular
371830093,access,private,regular
371830093,highway,service,regular
371830093,service,driveway,regular
371838141,access,private,regular
371838141,highway,service,regular
371838141,service,driveway,regular
372517146,ref,CR 30,regular
372517146,name,Gould Road,regular
372517146,name_1,County Route 30,regular
372517146,name_2,Big Bend Ridge,regular
372517146,highway,residential,regular
372517146,cfcc,A41,tiger
372517146,county,Upshur,addr
372517146,state,WV,addr
372517146,reviewed,no,tiger
372517146,name_base,Gould,tiger
372517146,name_type,Rd,tiger
372517146,name_base_1,County Route 30,tiger
372517146,name_base_2,Big Bend Ridge,tiger
372524933,highway,track,regular
372527893,access,private,regular
372527893,highway,service,regular
372527893,service,driveway,regular
372534543,access,private,regular
372534543,highway,service,regular
372534543,service,driveway,regular
373248001,name,Deskins Drive,regular
373248001,highway,residential,regular
373248001,cfcc,A41,tiger
373248001,county,Mingo,addr
373248001,state,WV,addr
373248001,reviewed,no,tiger
373248001,name_base,Deskins,tiger
373248001,name_type,Dr,tiger
374198812,building,yes,regular
374511045,building,yes,regular
374511534,waterway,riverbank,regular
374625403,highway,service,regular
374625403,service,parking_aisle,regular
374724858,building,yes,regular
375326425,building,yes,regular
375749891,barrier,wall,regular
375878854,building,yes,regular
376024143,building,yes,regular
376025371,building,yes,regular
376318804,building,yes,regular
376706669,sport,tennis,regular
376706669,leisure,pitch,regular
376706771,building,yes,regular
376706888,building,yes,regular
376709487,building,yes,regular
376711354,building,yes,regular
376844850,building,roof,regular
376917565,building,yes,regular
377421735,building,yes,regular
377421835,building,yes,regular
377421935,building,yes,regular
377423623,building,yes,regular
377423723,building,yes,regular
377423823,building,yes,regular
377427731,building,yes,regular
377561695,building,yes,regular
377685914,ele,181,regular
377685914,name,Second Avenue Community Center,regular
377685914,source,USGS Geonames,regular
377685914,building,yes,regular
377685914,state,WV,addr
377685914,reviewed,no,gnis
377685914,feature_id,1742302,gnis
377685914,county,Kanawha,addr
377685914,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
377699597,building,yes,regular
377699697,building,yes,regular
377699827,highway,service,regular
377805115,name,The Crossing,regular
377805115,landuse,retail,regular
378090507,building,yes,regular
379029301,name,C Street,regular
379029301,oneway,yes,regular
379029301,highway,residential,regular
379029301,cfcc,A41,tiger
379029301,county,Kanawha,addr
379029301,state,WV,addr
379029301,reviewed,no,tiger
379029301,postcode,25303,addr
379029301,name_base,C,tiger
379029301,name_type,St,tiger
379029301,postcode,25303,addr
379029431,highway,footway,regular
379036660,building,yes,regular
379036764,highway,service,regular
379036764,service,parking_aisle,regular
379038097,name,Gestamp Plant,regular
379038097,landuse,industrial,regular
379157466,building,yes,regular
379161395,building,yes,regular
379179098,building,yes,regular
379187737,building,yes,regular
379196602,building,yes,regular
379209288,building,yes,regular
379209402,building,yes,regular
379224020,building,yes,regular
379229390,building,yes,regular
379487738,highway,service,regular
379487738,service,driveway,regular
379513702,building,yes,regular
379513803,highway,footway,regular
379682192,building,yes,regular
379682294,building,yes,regular
379682394,building,yes,regular
379682495,building,yes,regular
379682595,building,yes,regular
379682698,building,yes,regular
379682798,building,yes,regular
379682899,building,yes,regular
379682999,highway,service,regular
379684187,building,yes,regular
379685552,highway,footway,regular
379689282,building,yes,regular
380185593,building,yes,regular
380185693,building,yes,regular
380336004,name,Pine Creek Road,regular
380336004,name_1,County Highway 119/05,regular
380336004,highway,residential,regular
380336004,cfcc,A41,tiger
380336004,county,Logan,addr
380336004,state,WV,addr
380336004,reviewed,no,tiger
380336004,name_base,Pine Creek,tiger
380336004,name_type,Rd,tiger
380336004,name_base_1,County Highway 119/05,tiger
380919851,building,yes,regular
380924217,building,yes,regular
381412961,name,Taco Bell,regular
381412961,cuisine,mexican,regular
381412961,building,yes,regular
381431400,building,yes,regular
381668934,building,yes,regular
381669034,building,yes,regular
381669134,building,yes,regular
381672823,building,yes,regular
381683362,building,yes,regular
381683462,building,yes,regular
381683563,building,yes,regular
381683663,building,yes,regular
381685648,building,yes,regular
381873427,building,yes,regular
383920679,name,Kent Street,regular
383920679,highway,tertiary,regular
383920679,id,825;859;895;915,bburg
383920679,name,KENT,bburg
383920679,type,ST,bburg
383920679,maint,Blacksburg,bburg
383920679,dataset,rcl,bburg
383920679,maxspeed,25.0,bburg
383920679,lane:left,marked,parking
383920679,lane:capacity,61,parking
383920679,condition:left,ticket,parking
388928437,lit,no,regular
388928437,name,New California Trail,regular
388928437,horse,no,regular
388928437,bicycle,yes,regular
388928437,highway,footway,regular
388928437,surface,dirt,regular
388928437,motor_vehicle,no,regular
390953878,name,Municipal Handicap & Reserved Parking,regular
390953985,building,yes,regular
390954085,building,yes,regular
390954189,highway,service,regular
390954189,service,driveway,regular
391122999,building,yes,regular
391124874,building,yes,regular
391124974,building,yes,regular
391127515,building,yes,regular
391140552,sport,baseball,regular
391140552,leisure,pitch,regular
391140660,layer,1,regular
391140660,building,roof,regular
391142168,oneway,yes,regular
391142168,highway,motorway_link,regular
391142168,ref,I-77,destination
392029335,name,Observatory,regular
392029335,building,university,regular
392029447,building,yes,regular
392029552,highway,footway,regular
392032986,building,yes,regular
392190091,layer,1,regular
392190091,building,roof,regular
392190191,building,yes,regular
392190291,building,yes,regular
392190391,building,yes,regular
392191259,railway,rail,regular
392191259,service,spur,regular
392206066,building,yes,regular
392380958,highway,service,regular
392380958,service,parking_aisle,regular
392389195,highway,service,regular
392535714,building,yes,regular
392864634,area,yes,regular
392864634,ele,182,regular
392864634,created,06/01/1995,gnis
392864634,edited,10/16/2008,gnis
392864634,feature_id,1560287,gnis
392864634,state,WV,addr
392864634,county,Mason County,addr
392864634,name,Point Pleasant High School,regular
392864634,wikidata,Q7208130,regular
392889589,highway,service,regular
392889589,service,parking_aisle,regular
393300010,building,yes,regular
393922977,building,yes,regular
393927300,building,yes,regular
394243260,building,yes,regular
395477098,highway,service,regular
398091099,name,Maysel Laurel Ridge Road,regular
398091099,highway,residential,regular
398091099,cfcc,A41,tiger
398091099,county,Clay,addr
398091099,state,WV,addr
398091099,reviewed,no,tiger
398091099,name_base,Maysel Laurel Ridge,tiger
398091099,name_type,Rd,tiger
399155341,landuse,grass,regular
399562893,atm,yes,regular
399562893,name,Premier Bank,regular
399562893,building,yes,regular
399562893,city,Sutton,addr
399562893,state,WV,addr
399562893,street,Sutton Lane,addr
